product_id,product_name,aisle_id,department_id
35963,Pumpkin Pie Gelato,37,1
3540,Sun-Dried Tomatoes Julienne Cut,81,15
40368,Solid Tuna Fillet In Spring Water,95,15
31151,Light Ricotta Cheese,108,16
40851,"Barley Miso, Premium, Organic, Country",66,6
35291,Traditionals With Gravy Salisbury Steak,38,1
25279,Ultra Strong Toilet Paper,54,17
31725,Mandarin Orange in 100% Fruit Juice,99,15
26783,Coconut & Almond Milk Blend,91,16
13512,Organic Smoked Chicken Breast,96,20
34698,Single Cup Pour-Over Brewer Black Coffee Maker,26,7
1812,Sourdough Tomato Basil Cracker,78,19
5229,Classic Clean 2in1 Shampoo Plus Conditioner,22,11
41115,"Organic Apples, Purple Carrots & Blueberries with Yogurt Baby Food Purees , 3rd Foods  Crawlers",92,18
21329,Organic Hearty Split Pea & Uncured Ham Soup,69,15
23433,Lindor Extra Dark Chocolate Truffles,45,19
19684,Stuffed Hashbrowns Meat Lovers,100,21
42220,Semi Sweet Baking Bar,17,13
21233,Wheat Free Blueberry Muffins,52,1
19307,Medium Red Taco Sauce,30,6
4352,Beverage Tab Wild Berry,47,11
44900,Cinnamon & Clove Raw Coconut Water,31,7
24153,Organic Sunflower Flax Snax,125,19
17164,Hydro Body Sponge,25,11
23375,Marinara Sauce,9,9
34063,Medium Roast Original Blend Ground Coffee,26,7
15166,Deep Woods Insect Repellent VII,6,2
42394,Lunchables Turkey & American Cheese with Crackers,13,20
665,Imitation Crabmeat,15,12
22859,"Flour Blend, Perfect, Gluten Free",105,13
27638,Original Almond Butter,88,13
25456,Extra Stout Beer,27,5
38656,Gluten Free Peanut Butter Dark Chocolate Chewy With a Crunch Granola Bars,3,19
502,"Frozen Desserts, Fit, Salted Caramel",37,1
17474,Cheese Paper,10,17
10366,Pizza Bagels,33,6
32339,"Bread, French, Sweet, Sliced",112,3
36646,Lactose Free Sour Cream,108,16
8058,Peach Prune& Apple,92,18
9354,Rose Water,98,7
48614,Max Zero Calorie Soda,77,7
48930,Cinnamon Babka,8,3
35272,Jalapeno Tortilla Chips,107,19
32539,SunButter Crunch Baked Chewy Bars,3,19
25083,French Roast Coffee,26,7
6435,Wild Cherry Blossom Body Wash,127,11
42309,Nonfat Vanilla Bio Kefir,120,16
49569,Sardines In Mustard,95,15
37402,Original Pancake Syrup,29,13
16346,Tempura Shrimp Roll,13,20
40874,Women's One Daily Multivitamin,47,11
22469,Nacho Cheese Flavored Tortilla Chips,107,19
13703,Maximum Strength Rapid Clear® Treatment Pads,73,11
1585,Organic Poultry Seasoning,104,13
13040,Bold Sriracha Flavored Almonds,117,19
7269,Pink Grapefruit Foaming Scrub,73,11
39935,Sour Cherries & Rhubarb Jam,88,13
27424,Gluten Free Wraps Original,128,3
47239,"Cherry, Grape, Lemon, Apple, and Orange Sugar Candy",45,19
8114,Frosted Sugar Cookies St. Patrick!,61,19
20587,Ultra Strength 1000 Assorted Fruit Chewable Tablets Antacid,70,11
18859,Wild Boar Uncured Bar,3,19
24203,Whole Grain Oatmeal Bread,112,3
12595,Air Infusion Clean Linen Scented Air Freshener Spray,101,17
36064,Mango Nectar,31,7
15498,Brownie Scratch Baking Mix,17,13
1115,Turkey Bologna,96,20
35801,DuraTowel,54,17
38955,Belladonna 30 C,47,11
40304,Creme Brulee 2 Inch Ceramic Ramekins,10,17
26467,Intense Sinus Relief Nasal,11,11
7520,"Tempeh, Organic, Soy Cake",14,20
30275,"Red Wine Salami, Chianti",7,12
3086,Sensitive Xtreme 3 Disposable Razors,55,11
29303,Pink Pearl Medium Rubber Eraser,100,21
47636,Apple Cinnamon Automatic Spray  Air Freshener Refill,101,17
22472,Mesquite Smoked Turkey,96,20
40686,Girl Scouts Samoas Frozen Dairy Dessert,37,1
42286,Allergy Eye Relief,44,11
39744,Complete Protection Toothpaste,20,11
19027,Takealongs Serving Bowl,85,17
31987,Whole Grains Double Fiber Bread,112,3
28281,Variety Pack Ice Cream Bars,37,1
33919,Organic Coconut Bliss Salted Caramel in Chocolate,37,1
31564,Crackers,78,19
46550,Herbal Armor Insect Repellent Spray,118,11
3121,Original Coleslaw Mix,89,13
29340,Spring Waterfall Scent Automatic Toilet Bowl Cleaner,114,17
38270,Ultimate Care Hand Cream With Baobab Oil,6,2
41927,Aged Wisconsin Cheddar Cheese,21,16
40485,Brussels Sprout,116,1
6030,Original Large Dentastix Oral Care Dog Treats,40,8
47488,Pumpkin Spice Limited Edition Breakfast Biscuits,104,13
24616,Peanut Butter & Coconut Bar,100,21
45440,On the Go Lemon Iced Tea Drink Mix,90,7
2192,Bold & Crispy Zesties! Crispy Seasoned French Fried Potatoes,129,1
22986,Rich and Creamy Ultra-Pasteurized Half and Half,53,16
27640,Assorted Memory Weave Flexible Fabric Adhesive Bandages,118,11
25894,Dales Pale Ale,27,5
36808,Simply...Chocolate Chip Cookie Dough,105,13
6144,Tomato & Basil Pizza Veggie Burgers,42,1
48364,Sweet Onion,83,4
21241,Shower Fresh Invisible Solid Women's Antiperspirant & Deodorant,80,11
8201,Naanwich Flatbread Sandwich Chicken Tikka Masala,13,20
45987,Japanese Style Panko Seasoned Bread Crumbs,5,13
30257,Microwavable Mac & Cheese,4,9
15405,Pacific Northwest Wild Albacore Tuna,95,15
42277,Original Syrup Thick 'N Rich,29,13
477,Naturally Aged Cheddar Cheese Block Hot Habanero,21,16
9956,Body Deodorant Spray,80,11
21739,Hazelnut Truffle Dark Chocolate Bar,45,19
32368,Corn Bread Stuffing,4,9
40583,Non Fat Plain Goat Yogurt,120,16
32731,Uncured Boneless Ham,35,12
27343,"Pizza Crust Mix, Gluten Free",105,13
31554,Berry Chewy Candy,45,19
31314,Nail Clipper,87,17
42228,Organic Fresh Blends Coconut Juice Blend,98,7
10446,12 Grain Hearty Sliced Bread,112,3
37253,Asian Dressing & Marinade,104,13
7230,"Ramen Noodle Soup, Beef Flavor, Family Pack",4,9
26992,Cheddar Broccoli Rice Mix,4,9
48720,Shoestring Fries,129,1
29082,Waffle Fries French Fried Potatoes,129,1
27631,Cheddar & Bacon Potato Skins,129,1
28024,Thirst Quencher Berry,64,7
35908,Kraut,110,13
3427,All Natural Seasoning Kick'N Chicken,5,13
29709,Wondrous Autumn Nights Candle,100,21
45398,Roasted Peppers,81,15
40591,Creamed Spinach Steamers,116,1
6685,Coconut Lemon Bars,8,3
10290,Pancetta,96,20
4760,Fleur De Sel Bar,45,19
33697,Healthy Naturals Adult Dry Dog Food Chicken Barley Recipe,40,8
48871,Natural Tomato Paste,81,15
3987,Four Cheese & Olive Crisps,107,19
27285,Lip Balm - Pomegranate,73,11
12897,Creamy Spicy Pepper Jack Cheese Wedge,21,16
21000,Cold Brew Coffee Almond Milk,91,16
48728,Calms Forte Sleep Aid Tablets - 100 CT,6,2
9831,Signature Spicy Chicken,38,1
15626,Gluten Free Lots Of Everything  Whole Grain Crackers,78,19
41189,Organic RAW Fit Protein,65,11
9635,Original Fudge Brownie Mix,105,13
18763,Hawaiian Style Barbecue Sauce,5,13
3768,Natural Blend Oil,19,13
28627,Veganic Sprouted Red Fife Raisin Bran,121,14
3419,Sausage & Mushroom Pizza,79,1
34640,Steamfresh Premium Selects Frozen Whole Green Beans,116,1
8787,"Seaweed, Roasted",66,6
17747,Plastic Wrap,54,17
1537,Zip'n'Steam Medium Cooking Bags,85,17
25956,Dark Chocolate Salty Caramel Ice Cream,37,1
17724,Phoenix Body Wash with Pump,127,11
30770,Party Mix Candy,45,19
20254,Milk Chocolate Peanut Butter Eggs,45,19
44071,Sticky Toffee Pudding,71,16
47327,Cornichons Baby Sour Gherkins,72,13
1942,Aged White Wine Vinegar,19,13
3752,Original Whole Bean Coffee,26,7
46768,Original Seafood Stock,69,15
49626,Cube Stuffing,4,9
12470,Rapid Wrinkle Repair Eye Cream,73,11
46263,Hickory Smoked Boneless Sliced Ham,7,12
30505,Gluten Free Class French Dinner Rolls,58,1
34174,Black Pepper Steaks,42,1
44017,"Coco-Roons, Mini, Vanilla Maple",61,19
20441,Organic Coconut Almond Granola,6,2
1407,Veggie Spirals,131,9
45846,Creamy Peanut Butter Bars,3,19
28590,Chicken Breast Cutlets,49,12
39545,Corn Muffin Mix,105,13
23991,"Organic Spinach & Potatoes 2, 6 Months+",92,18
12363,Organic Gluten Free Buckwheat Flour,97,13
17839,100% Royal Jelly,47,11
15178,Organic Vegetable Medley,123,4
32638,Red Hot Original Cayenne Pepper Sauce,72,13
44158,Pecan Swirls,61,19
49461,Organic Crushed Tomatoes In Tomato Purée,81,15
33414,Mixations Pineapple Pouch Apple,100,21
32435,Chunky Garden Tomato Onion & Garlic Italian Sauce,9,9
35822,Star Wars Macaroni & Cheese,4,9
33434,Original Fruit,45,19
20297,Original Animal Crackers,78,19
37521,Lavender Hand & Body Lotion,25,11
3654,Turkey Canine Cuisine Wet Dog Food,40,8
29625,Bright Beet Juice Smoothie,31,7
16727,Organic Bosc Pears,24,4
7221,Blackberry Blast,31,7
9857,Ph 9.5 Water,115,7
4163,Spanish Rice Pilaf Mix,4,9
32951,Ricotta Cheese,21,16
21744,"Yerba Mate, Unsmoked Green Energy",94,7
44084,Dulse Organic Brown Rice Cakes,78,19
1742,Onion Crispbread,100,21
8851,100% Whole Grain Flaxseed Bread,112,3
32739,Total 2% Cherry Lowfat Greek Strained Yogurt,120,16
17173,Roasted Walnut Oil,19,13
13642,Whole Grain Blends Wheat Couscous Roasted Garlic & Olive Oil,4,9
24225,"Minis, Vanilla",61,19
17438,Peppermint Pure Castile Soap,25,11
38714,Chocolate Vanilla Swirls Pudding Snacks,71,16
33029,Dark French Roast Whole Bean Coffee,26,7
24907,Cherry Blackberry Liquid Water Enhancer,90,7
19161,Organic Summer Strawberry Kefir,120,16
20073,Jazz Apple,24,4
27958,Chicken Drumsticks,35,12
19243,Fun Size Peanut Chocolate Candy,45,19
46622,Hibiscus Sangria Iced Tea,94,7
49464,Creole Mustard,72,13
2009,Sharp Cheddar Singles,21,16
38374,Milk and Cookies Ice Cream,37,1
35535,Organic Red Chard Greens,83,4
1423,100% Lactose Free Whole Calcium Enriched Milk,91,16
41176,American Slices Cheese,21,16
12145,Tofu Miso Ramen,66,6
32553,"Country Stand Juice, Medium Pulp",98,7
36309,Biotin Liquid Softgels - 5000 MCG,47,11
32301,"New England Style Clam Corn Chowder, Condensed",69,15
46466,Raw Chia Seeds,117,19
19105,Pure Zero Punched Energy Drink,64,7
45736,Finely Shredded Marble Jack Cheese,21,16
14195,63% Dark Chocolate Sea Salt & Nibs Bar,45,19
20215,Tuna Noodle Casserole,38,1
40279,Bean Sprouts,83,4
23631,Spicy Salsa,67,20
28340,Instant Ginger Honey Crystals,47,11
22872,Natural Unsalted Macadamia,117,19
42380,Organic Baby Foods Whole Grain Multi-Grain Cereal,92,18
30710,Sheep Milk Pizza,79,1
13036,Crunch Milk Chocolate with Crisped Rice Chocolate Bar,45,19
29952,Paleo English Muffins,93,3
35988,Mint Chip Coconut Milk Ice Cream,37,1
29371,Original (101442) Summer Sausage,106,12
17632,Marble Rye Bread,112,3
7267,Sugar Free Rosemary & Roasted Garlic Vinaigrette,89,13
16422,Cherry Limeade Flavored Fruit Drink,31,7
27184,Chicken Enchilada Suiza,129,1
43919,Original Bubble Gum,46,19
16086,Sliced Nacho Jalapeno Peppers,110,13
23214,Organic Blood Orange Sparkling Beverage,98,7
17437,"Liquid Laundry Detergent with Bleach Alternative, Original scent",75,17
26493,Classic Vegetables Chopped Broccoli,116,1
544,Classic Original Hummus,67,20
10824,Spirulina Pacifica Tablets,47,11
34196,Stuffed Jalapenos With Cream Cheese,129,1
40166,Palak Paneer,116,1
1164,Whole Bean Organic Kick Ass Coffee,26,7
27407,Chunky Salsa Medium,51,13
32859,Oikos Greek Yogurt Traditional Lemon Meringue,120,16
30684,Fast-Max Day & Night Cold & Flu Relief Liquid,11,11
35888,Tomato Ketchup No Salt,72,13
14947,Pure Sparkling Water,115,7
17186,Caramel Apple Dream Herbal Tea,94,7
18143,Wholemega Whole Fish Oil,47,11
13463,Mustard Seed,104,13
14742,Gluten Free Chicken Nuggets,129,1
23030,Perfect Cube Trays For Classic Cocktails,10,17
49495,Pods Ocean Mist Detergent + Stain Remover + Brightener,75,17
32446,Bunched Carrots,83,4
7162,1/2 Caff Classic Medium Roast,26,7
46915,Kitchen Scrubber Sponges,114,17
31394,100 Calorie Pretzels Packs,107,19
4274,Vegan Cheddar Style Cheese Slices,21,16
30489,Original Hummus,67,20
45256,Organic Teriyaki Greens Veggie Krunch,50,19
18958,Vanilla with Reese's Pieces Lowfat Yogurt,120,16
5764,Organic SprouTofu Teriyaki Tofu Cutlets,14,20
3181,"Juice Cocktail, Cranberry Blood Orange",98,7
21221,Authentic Margaritas Classic Lime,6,2
8405,Killer Chocolate Sauce,103,19
12170,Sweet & Spicy Jalapeno Kettle Cooked Potato Chips,107,19
26769,Organic Unrefined Coconut Oil,19,13
31326,Cheese & Garlic Premium Croutons,89,13
20780,Sea Bakin' Thai BBQ Seaweed Snacks,50,19
43936,Water Stop Premium Gloves Medium,114,17
21847,Lemongrass Citrus Scent Disinfecting Wipes,114,17
46388,Sweet & Salty Nut Cashews Granola,3,19
47279,Aged Asiago Cheese,2,16
11488,Vegetable Oil & Nonfat Yogurt Spread,36,16
14425,True Organic Bunched Greens,98,7
1604,Harmony Travel Tin Candle Pure Lavender,101,17
14020,Cabernet Sauvignon 2015,28,5
35125,Naturals Apothecary Shea Butter Hand Cream Aloe & Green Tea,127,11
12681,Pearl Super Scented Tampons,126,11
20966,Rice Pilaf Family Size Rice Blend,4,9
6401,Tender Care Diapers Jumbo Pack - Size 4,56,18
3054,Decorating Black Icing,97,13
41321,Kiddy Cutlery,82,18
11027,Cocentrated Homestyle Chicken Stock,69,15
2339,Organic Himalayan Sweetness Popcorn,23,19
5153,Sleepytime Honey,94,7
31915,Organic Red Delicious Apple,24,4
20957,Whole Grain Rice Cereal,92,18
11667,Halloween Candy Mixed Minis,100,21
31562,Sweet Onions,83,4
27912,"California Blend Broccoli, Cauliflower & Carrots",116,1
13498,Spray & Stay Intense Hold Hairspray,22,11
1006,Philadelphia Cream Cheese,108,16
44680,Strawberry Nutrition Shake,65,11
45679,Gluten Free Cheddar Macaroni & Cheese Rice Pasta,4,9
29627,Synergy Raspberry Chia Kombucha,31,7
455,Ibuprofen Liquid Gels,133,11
17320,"Precision 8\"" Scissors",87,17
42980,Gluten Free Parmesan & Garlic Bagel Chips,107,19
32196,Unscented Original Very Emollient Body Lotion,25,11
13658,Smooth & Sleek Anti-Freeze Shampoo with Argan Oil,22,11
23579,Peanut Butter Chocolate Chip Fruit & Nut Food Bar,3,19
47845,Organic Mild Green Chiles Diced,81,15
4983,Sweets Medley Sea Salt Sweet Potato Chips,107,19
26342,Chicken Gumbo Condensed Soup,69,15
14069,Vietnamese Brown Rice Spring Roll Wrappers,66,6
6309,Greek Yogurt Flip Smore Smore's Sweet Vanilla Low Fat,100,21
45382,Pork Baby Back Ribs,122,12
2355,Cushioned Nail Board,132,11
13049,Nonfat Plain Greek Yogurt,120,16
5730,Plus Soft Toothbrush,20,11
42202,Sweet Orange Vanilla Honest Conditioner,22,11
36417,Mini Bagel Dogs,129,1
35606,Chocolate Chip Frozen Dairy Dessert,37,1
25486,"Macaroons, Chocolate Chip",61,19
38003,Sicilian Pistachio,37,1
46786,Italian Style Boneless Skinless Chicken Breasts,49,12
21204,Delights Supreme Cookie Brownie Bars Mix,105,13
47867,Gluten Free Honey Mustard & Onion Pretzel Sticks,107,19
48802,Organic Whole Wheat Fusilli Pasta,131,9
14223,Fettuccine  No. 6 Pasta,131,9
4885,91% Isopropyl Alcohol,118,11
31197,Chocolate Covered Raisins,6,2
42726,Original Stain Remover and Color Booster,114,17
45491,Golden Butter Crackers,78,19
45990,Wild Alaska Red Salmon,95,15
31168,Mango Peach Jam,88,13
18088,Chopped Dill Cubes,116,1
6245,Baby Vegetable Medley Steamers,116,1
11840,Organic Chicken Pot Pie Homestyle Meal 9+ Months,92,18
12448,Original Dish Liquid,74,17
45428,Fruit Chews Sweets + Sours,45,19
41835,4 Pull-Apart Dipping Strips Four Cheese with Marinara Dipping Sauce Packet Pizza Dipping Strips,79,1
44861,Hydro 5 Men's Refill Blades,55,11
5712,Cashew Almond Breakfast Bar,3,19
34710,Sun Spray Lotion,25,11
49508,Antioxidant Infusions Costa Rica Clementine,31,7
16949,Cold Cups,111,17
4247,Peppermint Stick 70% Dark Chocolate,45,19
11016,Eleuthero Siberian Ginseng Liquid Herbal Extract,47,11
45841,Triple Cream Cheese,2,16
41357,Gh Party Favorite Jicama Sticks,123,4
40752,Peony & Plum Liquid Hand Soap,127,11
28601,Collard Greens,83,4
5529,Original White Popcorn,23,19
26743,Original Round Sweet Bread,43,3
5752,"Organic Qi'a Superfood Oatmeal, Cinnamon Pumpkin Seed",130,14
21795,Extra Virgin Olive Oil Rich Taste,19,13
6374,Cat Treats Temptations Seafood Medley,41,8
20367,Natural Mint Gum,46,19
13257,Portion Pack Snack Bags,85,17
33339,Gardenia Smoothing Hawaiian Conditioner,22,11
8192,Ginger Ale Jamaican Style,77,7
32267,Twelve Essentials Fruit and Vegetable Juice,31,7
22479,Reduced Fat White Cheddar Baked Snack Crackers,78,19
39830,Organic Guatemalan Dark Roast Whole Bean Coffee,26,7
19593,Super Sweet Yellow Corn,83,4
14816,Hawaiian BBQ Macadamia Nuts,117,19
5012,Honey Pomegranate Greek Yogurt,120,16
38880,Pure Green Tea K-Cups,94,7
21504,Organic Supreme Fruit & Nut Mix,6,2
26465,Moisturizing Non-Drying Facial Wash,73,11
9106,Chocolate Pudding,71,16
29762,Grapefruit Juice Squeeze,77,7
177,Citrus Terere Yerba Mate,94,7
7123,Toilet Bowl Cleaner Clinging Bleach Gel,114,17
1901,Meringue Powder,17,13
6468,I Can See Clearly Wow! Glass Cleaner,114,17
30020,Organic Multigrain Snack Crackers,78,19
34280,Purina Beyond Natural Cat Food Grain Free Ocean Whitefish and Egg Recipe,41,8
44796,Pinot Noir Sonoma Coast,28,5
23956,Balsamic Vinaigrette Calorie Free,89,13
46140,Lavender Dishwashing Liquid With Olay,74,17
8659,Fabanaise,51,13
49098,Golden Sweet Potato,83,4
21836,"Sea Salt, Fine",104,13
31384,Refried Black Beans Low Fat,59,15
40019,Cocoa Butter Petroleum Jelly,118,11
6976,Unsweetened Family-Sized Black Iced Tea Bags,94,7
24959,Donut Shop Medium Roast Coffee K-Cups,26,7
1902,Cookie Core Boom Chocolatta! Ice Cream,37,1
47771,100% Organic Coconut Water,98,7
4422,Optic White Sparkling Mint Toothpaste,20,11
38190,Organic Drumsticks,49,12
5747,Organic Nighty Night Valerian Herbal Tea,94,7
36453,Size 3 M  Skulls Diapers,56,18
42000,Citron Vodka,124,5
44034,Kids Soft & Chewy Sour Then Sweet Berries Candy,45,19
11981,Bottled Beer,27,5
48346,No. 10 Distilled Gin,124,5
36026,Ice Cream Bars Value Pack,37,1
24851,Lager Can,27,5
25117,Decaf Ginger Peach Green Tea Bags,94,7
22499,Cappuccino Brownies,8,3
40395,Greens & Avocado,100,21
14751,Butter & Chive Sprouted Risotto,12,9
45668,Smoked Salmon Cream Cheese Spread,108,16
9313,Sparkling Grapefruit Flavored Juice Beverage Blend,77,7
35678,All Natural Organic Green Lentils,63,9
19822,Kosher Red Apple Havarti Shingles,33,6
28169,Vegetable Pad Thai With Rice Noodles,42,1
35922,Fat Free Poppyseed Dressing,89,13
38148,Cherry Flavored  Nausea Relief,70,11
28649,Medium Mango Habanero Salsa,51,13
42916,1-Step 1-Minute Paneer Makhani,76,6
24040,Beef Flavor Dog Snacks,40,8
29144,Children's Cold & Cough Liquid Grape Medicine,11,11
8571,Baby Cucumbers,32,4
13140,Kola Soda,77,7
42094,Holiday Funfetti Vanilla Frosting,97,13
24762,Bubble Gum Flavored Liquid Allergy Relief,11,11
13853,Caesar Salad Dressing,89,13
28861,Gluten Free Maple Brown Sugar Oatmeal,130,14
26359,Veggie Harvest Farmhouse Ranch Veggie & Whole Grain Snacks,51,13
3026,Fruit Go Go SqueeZ Applesauce Pouches,99,15
47693,Hormel Simple Ideas Loaded Mashed Potatoes,13,20
17826,Pate in Natural Juices Beef Entree,41,8
11479,Hair Expertise EverSleek Reparative Smoothing Conditioner,22,11
7134,Sea Salt Potato Tomato & Spinach Garden Veggie Sticks,107,19
47692,Peanut  M&Ms Milk Chocolate Candies,45,19
45911,Non-Drowsy Liquid Allergies Grape,11,11
21285,Gorgonzola Cheese,2,16
44503,Large Strawberries Sliced,116,1
26508,Dandruff Shampoo Plus Conditioner T/Gel® Daily Control,22,11
22879,Decaf Sweet Coconut Thai Chai Tea,94,7
16504,Night Of Olay Firming Cream,73,11
44877,Ginger Snap Pie Crust,17,13
26345,Small/Medium Maximum Absorbency Women Underwear,126,11
42014,Marshmallow Creme,88,13
5663,Chocolate Energy Supplement,47,11
15981,Unsweetened Soymilk,91,16
33658,Coke Sweetened Splenda,77,7
46089,Instant Bouillon Cubes Chicken Flavor,69,15
40216,Yukon Gold Potatoes,83,4
19362,5 Grain Tempeh,14,20
16229,Jumbo Popcorn Chicken,129,1
47177,"Smmmile, It's Three Cheesy Macaroni & Cheese Dinner",4,9
8746,"Olive Oil Canyon Cut, Sea Salt & Cracked Pepper Potato Chips",107,19
14604,The Original Irish Cream Liqueur,124,5
16529,Real Steak Jerky Original Recipe,23,19
16153,Chili Pepper Paste,72,13
24099,Snickerdoodle Cookie with Salted Caramel Ice Cream Sandwich,37,1
1641,Titanium Smooth Razors,55,11
6568,Snacks Mango,50,19
37207,Pizza Crust,105,13
36439,Grand Reserve Sonoma County Merlot,28,5
26690,Heart Healthy Chicken Gumbo Soup,69,15
15453,Gluten Free Vanilla Creme Cookies,61,19
48279,"Blue 1000 mg Vitamin C Fizzy Drink Mix, Triple Berry",47,11
10477,Caramel Chocolate Sandwich,37,1
13432,"Bubble Bath, Honey",127,11
34167,All Natural Gluten Free Chicken Pot Pie,38,1
7056,Chalk Hill Chardonnay,62,5
38208,Spinach Salad Dressing,89,13
39128,"Bread, Organic, Spelt Ancient Grain",112,3
44287,Sea Salt Crunchy Coated Premium Black Edamame,50,19
16331,Cream Filled White Fancy Cakes,61,19
6218,Organic Avocados,83,4
24714,Daily Conditioner,22,11
33936,Enchilada Sauce,30,6
25912,Vanilla Caramel Creme Coffee Creamer,53,16
28639,Exotic Papaya & Hibiscus Flower Scented Oil Refills,101,17
10895,Mexican Finely Shredded Cheese,21,16
8258,Cherry Gelatin Dessert,105,13
11808,Pineapple & Passion Fruit Sandwich Fruit Bar,50,19
4670,Organic Lavender Shaving Gel,55,11
44030,"Gefilte Fish, Original",33,6
1277,Crème De Menthe Baking Chips,97,13
6690,Assorted Bites,45,19
331,Organic Lemon Gingersnap,61,19
7773,Hazelnut Toffee Dark Chocolate Bar,45,19
20822,Real Vegetable Chips Spiced Sweets,107,19
18960,The Original Firecracker Ice Pop,37,1
13361,Soft 360 Whole Mouth Clean Toothbrush,20,11
35348,L&#39;Or&Eacute;Al&Reg; Paris Pure Clay Mask Detox &#38; Brighten 1.7 Oz,73,11
11522,Turkish Bay Leaves,104,13
48004,Danimals Strawberry Explosion Flavored Smoothie,120,16
11066,Bubble Bath Extra Gentle,102,18
6368,Sour Cream And Onion Potato Chips,107,19
9524,Easy Wring Spin Mop Refil,114,17
26893,Odor Shield Scented Scoopable Cat Litter,41,8
35085,Spot's Stew Salmon Dry Dog Food,40,8
6543,"Garam Masala, Organic",104,13
43085,Artichoke Ravioli,100,21
18111,VIA Instant Latte Caffe Mocha Instant Coffee,26,7
24236,Organic  Dried & Unsulfured Orchard Select Apricots,117,19
48545,Orange Blossom,101,17
28367,Pure Rewards Grain Free Chicken & Lamb Jerky Bits Dog Treats,40,8
32180,Nightime Cold & Flu Relief Cherry Flavor,11,11
32673,Wasabi  Rice Chips,107,19
31658,Sugar-Free Expec Herbal Expectorant Licorice,11,11
3929,Apple Fruit & Grain Cereal Bars,48,14
27648,Volcanic Rock Exfoliant,25,11
1181,Mini Watermelon,24,4
2997,Keurig Medium Roast Lively Colombian Coffee K Cups,26,7
19332,Organic  Raw Cocotella,51,13
35781,Brownie Mix Semi Sweet,105,13
950,Toll House Ultimate Chocolate Peanut Butter Deluxe Cookie Dough,105,13
42895,Filets In Sauce New York Strip Flavor Dog Food,40,8
5541,Sensitive Eye Cream,109,11
49052,Organic Peach Cobbler Black Tea Tea Bags,94,7
17533,Harissa Dip,67,20
33060,Graduates Toddlers Cereal Bars Strawberry Banana 8 Count,92,18
41504,Roasted Almond Oil,19,13
29648,Buttermilk Ranch Dressing,89,13
27297,Low Fat Plain Goat Milk Yogurt,120,16
20717,Honey Maid Star Wars,78,19
14366,Enlighten Mint Organic,94,7
22359,Organic 50/50 Blend Salad,123,4
26990,Candy bar,45,19
7525,Overnight Relief Stool Softener,70,11
22205,Chick Peas Ceci,59,15
43239,Graduates Lil Meals Mac Cheese with Chicken Vegetables,92,18
26588,Macaroni & Cheese Tasty American Favorites,38,1
11501,Gluten-Free Supergrain Mild Cheddar Mac & Cheese,4,9
2875,"Cumin, 100% Organic, Ground",104,13
10649,Tropical Paradise Invisible Solid Anti-Perspirant/Deodorant,80,11
45309,Purple Carrot & blueberry Puffs,92,18
45115,Super Grains Tabbouleh,1,20
36110,Unscented Liquid Glycerine Soap,25,11
45984,Margherita With Sausage Pizza,79,1
9619,100% Grapeseed OIl Spray,19,13
19294,Original Flavors Hard Candy,45,19
35403,Disinfecting Bathroom Bleach-Free Cleaner,114,17
30628,13 Gallon Tall Trash Bags,60,17
15081,"Eggs, Organic, Pasture-Raised, Large",86,16
6434,Grapefruit Scented Foaming Hand Soap,6,2
21529,Organic Black Tahini,51,13
44153,White Chicken Chili Delicious Dinners,69,15
2494,Copper Coated Scrubbing Pads,114,17
10509,Organic Animal Crackers,78,19
5265,Sparkling Apple,100,21
12900,Organic Sambucus for Kids Standardized Elderberry,11,11
42705,Proactive Health Sensitive Stomach Cat Food,40,8
11563,Premium Romaine,123,4
11762,Rinse Aid,74,17
10587,Unscented Extra Hold Hair Spray,22,11
26260,Sliced Olives,110,13
26160,Valentines Milk White Squares,45,19
23895,Organic Sucanat Dehydrated Cane,17,13
24923,Petite Diced Fire Roasted Tomatoes,81,15
26591,Orajel Bubble Guppies Fluoride Toothpaste,20,11
5011,100% Natural Whole Peeled Plum Tomatoes,81,15
27666,Grout Cleaner With Brush,114,17
47718,Citrus Cooler,64,7
26543,Original Powder Dish Detergent Booster Refill Pack,74,17
47048,High Potency Biotin 5 mg Vegan Capsules,47,11
36598,Original Ritz Toasted Chips,78,19
28742,Classic Melba Rounds,78,19
41234,Original Fat Free Potato Crisps,107,19
10870,Blue Label Year of the Ram,124,5
35233,Peach,24,4
27865,Original Tomato Juice,98,7
42298,Salted Caramel Protein Bites,3,19
47216,Small White Beans,59,15
4741,Bag of Gala Apples,24,4
7683,Everyday Coconut Water Balancing Toner,109,11
17888,Chewy Caramels,45,19
41785,Organic Nine Mixed Grain Bread,52,1
18623,Tumblers Savory Salmon & Tuna Flavors Cat Treats,41,8
24928,Cocoa & Vanilla Bunny Cookies Gluten Free Bunny Cookies Gluten Free,61,19
38057,Spicy Organic Microgreens,83,4
27539,Steam Fresh Chef's Favorites Lightly Seasoned Asian Medley,100,21
21133,Spreadable Butter with Olive Oil & Sea Salt,36,16
28721,Classico Pure Olive Oil,19,13
33139,Vegetarian Worcestershire Sauce,72,13
37989,DM Fusions Peach Mango,99,15
18488,Pure Cane Individual Packets Sugar,17,13
47941,Special K Red Berries Cereal,121,14
47394,BBQ Spray Grill Cleaner,114,17
45431,Organic Nuts & Coconut Milks Blend,91,16
9243,Herb Cilantro Clamshell,16,4
